dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
banking77,random50,2,static_knn,700,349,0.0,0.955,0.251,0.0
banking77,random50,2,static_knn,750,371,0.0,0.955,0.268,0.0
banking77,random50,2,static_knn,800,402,0.0,0.955,0.285,0.0
banking77,random50,2,static_knn,850,426,0.0,0.955,0.3021,0.0
banking77,random50,2,static_knn,900,447,0.0,0.955,0.3181,0.0
banking77,random50,2,static_knn,950,474,0.0,0.955,0.3356,0.0
banking77,random50,2,static_knn,1000,501,0.0,0.955,0.3541,0.0
banking77,random50,2,static_knn,1050,523,0.0,0.955,0.3691,0.0
banking77,random50,2,static_knn,1100,549,0.0,0.955,0.3871,0.0
banking77,random50,2,static_knn,1150,578,0.0,0.955,0.4026,0.0
banking77,random50,2,static_knn,1200,602,0.0,0.955,0.4191,0.0
banking77,random50,2,static_knn,1250,626,0.0,0.955,0.4376,0.0
banking77,random50,2,static_knn,1300,654,0.0,0.955,0.4556,0.0
banking77,random50,2,static_knn,1350,682,0.0,0.955,0.4716,0.0
banking77,random50,2,static_knn,1400,707,0.0,0.955,0.4901,0.0
banking77,random50,2,static_knn,1450,732,0.0,0.955,0.5096,0.0
banking77,random50,2,static_knn,1500,764,0.0,0.955,0.5281,0.0
banking77,random50,2,static_knn,1517,772,0.0,0.955,0.5326,0.0
banking77,random50,2,static_linear,0,0,0.0,0.945,0.0,0.0
banking77,random50,2,static_linear,50,32,0.0,0.945,0.0015,0.0
banking77,random50,2,static_linear,100,63,0.0,0.945,0.002,0.0
banking77,random50,2,static_linear,150,89,0.0,0.945,0.003,0.0
banking77,random50,2,static_linear,200,113,0.0,0.945,0.0035,0.0
banking77,random50,2,static_linear,250,138,0.0,0.945,0.0045,0.0
banking77,random50,2,static_linear,300,159,0.0,0.945,0.005,0.0
banking77,random50,2,static_linear,350,185,0.0,0.945,0.006,0.0
banking77,random50,2,static_linear,400,209,0.0,0.945,0.007,0.0
banking77,random50,2,static_linear,450,235,0.0,0.945,0.0075,0.0
banking77,random50,2,static_linear,500,262,0.0,0.945,0.0085,0.0
banking77,random50,2,static_linear,550,294,0.0,0.945,0.009,0.0005
banking77,random50,2,static_linear,600,320,0.0,0.945,0.01,0.0005
banking77,random50,2,static_linear,650,338,0.0,0.945,0.0105,0.0005
banking77,random50,2,static_linear,700,358,0.0,0.945,0.0115,0.0005
banking77,random50,2,static_linear,750,382,0.0,0.945,0.0125,0.0005
banking77,random50,2,static_linear,800,411,0.0,0.945,0.0135,0.0005
banking77,random50,2,static_linear,850,439,0.0,0.945,0.0145,0.0005
banking77,random50,2,static_linear,900,465,0.0,0.945,0.015,0.0005
banking77,random50,2,static_linear,950,486,0.0,0.945,0.016,0.0005
banking77,random50,2,static_linear,1000,517,0.0,0.945,0.0165,0.0005
banking77,random50,2,static_linear,1050,541,0.0,0.945,0.017,0.0005
banking77,random50,2,static_linear,1100,566,0.0,0.945,0.0175,0.0005
banking77,random50,2,static_linear,1150,591,0.0,0.945,0.0185,0.0005
banking77,random50,2,static_linear,1200,610,0.0,0.945,0.0195,0.0005
banking77,random50,2,static_linear,1250,633,0.0,0.945,0.0205,0.0005
banking77,random50,2,static_linear,1300,660,0.0,0.945,0.021,0.0005
banking77,random50,2,static_linear,1350,689,0.0,0.945,0.0215,0.0005
banking77,random50,2,static_linear,1400,718,0.0,0.945,0.0225,0.0005
banking77,random50,2,static_linear,1450,743,0.0,0.945,0.0235,0.001
banking77,random50,2,static_linear,1500,774,0.0,0.945,0.025,0.001
banking77,random50,2,static_linear,1517,781,0.0,0.945,0.025,0.001
banking77,random50,2,online_linear,0,0,0.0,0.945,0.0,0.0
banking77,random50,2,online_linear,50,28,0.0,0.9475,0.0,0.005
banking77,random50,2,online_linear,100,53,0.0,0.95,0.0015,0.0105
banking77,random50,2,online_linear,150,76,0.0,0.9525,0.0015,0.016
banking77,random50,2,online_linear,200,101,0.0,0.9525,0.003,0.021
banking77,random50,2,online_linear,250,133,0.0,0.955,0.0045,0.0265
banking77,random50,2,online_linear,300,154,0.0,0.955,0.0075,0.0305
banking77,random50,2,online_linear,350,180,0.0,0.955,0.0095,0.036
banking77,random50,2,online_linear,400,206,0.0,0.9525,0.0095,0.043
banking77,random50,2,online_linear,450,228,0.0,0.9525,0.0105,0.0465
banking77,random50,2,online_linear,500,256,0.0,0.95,0.012,0.0515
banking77,random50,2,online_linear,550,281,0.0,0.95,0.013,0.0575
banking77,random50,2,online_linear,600,313,0.0,0.95,0.014,0.0635
banking77,random50,2,online_linear,650,331,0.0,0.95,0.0145,0.067
banking77,random50,2,online_linear,700,359,0.0,0.9475,0.016,0.071
banking77,random50,2,online_linear,750,386,0.0,0.9475,0.017,0.0755
banking77,random50,2,online_linear,800,409,0.0,0.9475,0.0185,0.079
banking77,random50,2,online_linear,850,433,0.0,0.9475,0.019,0.0835
banking77,random50,2,online_linear,900,460,0.0,0.945,0.0205,0.087
banking77,random50,2,online_linear,950,488,0.0,0.945,0.0205,0.092
banking77,random50,2,online_linear,1000,516,0.0,0.945,0.022,0.0965
banking77,random50,2,online_linear,1050,537,0.0,0.945,0.024,0.1005
banking77,random50,2,online_linear,1100,565,0.0,0.945,0.026,0.1045
banking77,random50,2,online_linear,1150,593,0.0,0.945,0.0265,0.1085
banking77,random50,2,online_linear,1200,615,0.0,0.9425,0.0285,0.111
banking77,random50,2,online_linear,1250,647,0.0,0.9425,0.03,0.1165
banking77,random50,2,online_linear,1300,670,0.0,0.9425,0.031,0.122
banking77,random50,2,online_linear,1350,697,0.005,0.94,0.032,0.126
banking77,random50,2,online_linear,1400,720,0.015,0.9425,0.0345,0.1285
banking77,random50,2,online_linear,1450,747,0.02,0.9425,0.036,0.1335
banking77,random50,2,online_linear,1500,774,0.0325,0.9425,0.039,0.137
banking77,random50,2,online_linear,1517,784,0.03,0.9425,0.039,0.1395
banking77,random50,2,ewc,0,0,0.0,0.945,0.0,0.0
banking77,random50,2,ewc,50,25,0.0,0.9475,0.001,0.0105
banking77,random50,2,ewc,100,53,0.0,0.9475,0.0015,0.024
banking77,random50,2,ewc,150,76,0.0,0.9475,0.002,0.0365
banking77,random50,2,ewc,200,100,0.0,0.9475,0.003,0.047
banking77,random50,2,ewc,250,120,0.0,0.95,0.004,0.055
banking77,random50,2,ewc,300,152,0.0,0.95,0.004,0.0675
banking77,random50,2,ewc,350,176,0.0,0.9475,0.006,0.0785
banking77,random50,2,ewc,400,202,0.0,0.95,0.008,0.0885
banking77,random50,2,ewc,450,223,0.0,0.95,0.0085,0.0965
banking77,random50,2,ewc,500,250,0.0,0.95,0.0085,0.108
banking77,random50,2,ewc,550,275,0.0,0.95,0.0095,0.123
banking77,random50,2,ewc,600,300,0.0,0.95,0.0105,0.1325
banking77,random50,2,ewc,650,330,0.0,0.95,0.011,0.1455
banking77,random50,2,ewc,700,353,0.0,0.95,0.012,0.1565
banking77,random50,2,ewc,750,380,0.0,0.9475,0.0135,0.166
banking77,random50,2,ewc,800,404,0.0,0.9475,0.0155,0.1755
banking77,random50,2,ewc,850,431,0.0,0.9475,0.0165,0.1855
banking77,random50,2,ewc,900,461,0.0,0.9475,0.017,0.1991
banking77,random50,2,ewc,950,491,0.0,0.9475,0.0175,0.2111
banking77,random50,2,ewc,1000,516,0.0,0.95,0.0185,0.2301
banking77,random50,2,ewc,1050,538,0.0,0.95,0.0205,0.2396
banking77,random50,2,ewc,1100,565,0.0,0.95,0.023,0.2476
banking77,random50,2,ewc,1150,593,0.0,0.95,0.0235,0.2616
banking77,random50,2,ewc,1200,618,0.0,0.95,0.0255,0.2731
banking77,random50,2,ewc,1250,644,0.0,0.95,0.0285,0.2821
banking77,random50,2,ewc,1300,670,0.0,0.95,0.0305,0.2906
banking77,random50,2,ewc,1350,696,0.0,0.95,0.0325,0.3051
banking77,random50,2,ewc,1400,723,0.0025,0.95,0.0335,0.3156
banking77,random50,2,ewc,1450,748,0.0025,0.95,0.035,0.3301
banking77,random50,2,ewc,1500,771,0.0075,0.95,0.0365,0.3386
banking77,random50,2,ewc,1517,776,0.0075,0.95,0.0365,0.3416
banking77,random50,2,a_gem,0,0,0.0,0.945,0.0,0.0
banking77,random50,2,a_gem,50,22,0.0,0.9475,0.0025,0.0155
banking77,random50,2,a_gem,100,51,0.0,0.95,0.004,0.031
banking77,random50,2,a_gem,150,69,0.0,0.9475,0.006,0.0475
banking77,random50,2,a_gem,200,102,0.0,0.9475,0.007,0.0655
banking77,random50,2,a_gem,250,123,0.0,0.95,0.0075,0.0805
banking77,random50,2,a_gem,300,143,0.0,0.95,0.0085,0.097
banking77,random50,2,a_gem,350,167,0.0,0.95,0.011,0.1105
banking77,random50,2,a_gem,400,192,0.0,0.95,0.012,0.1255
banking77,random50,2,a_gem,450,222,0.0,0.95,0.013,0.1505
banking77,random50,2,a_gem,500,255,0.0,0.95,0.014,0.17
banking77,random50,2,a_gem,550,286,0.0,0.95,0.0155,0.1931
banking77,random50,2,a_gem,600,313,0.0,0.95,0.017,0.2111
banking77,random50,2,a_gem,650,337,0.0,0.9475,0.018,0.2331
banking77,random50,2,a_gem,700,359,0.0,0.9475,0.0185,0.2501
banking77,random50,2,a_gem,750,386,0.0,0.9475,0.0205,0.2636
banking77,random50,2,a_gem,800,416,0.0,0.9475,0.0235,0.2836
banking77,random50,2,a_gem,850,446,0.0,0.9475,0.0255,0.3091
banking77,random50,2,a_gem,900,469,0.0,0.9475,0.027,0.3221
banking77,random50,2,a_gem,950,497,0.0,0.9475,0.028,0.3411
banking77,random50,2,a_gem,1000,526,0.0,0.9475,0.0305,0.3586
banking77,random50,2,a_gem,1050,551,0.0,0.9475,0.032,0.3751
banking77,random50,2,a_gem,1100,576,0.005,0.9475,0.033,0.3926
banking77,random50,2,a_gem,1150,601,0.005,0.9475,0.034,0.4071
banking77,random50,2,a_gem,1200,623,0.005,0.9475,0.036,0.4211
banking77,random50,2,a_gem,1250,647,0.0075,0.9475,0.0375,0.4341
banking77,random50,2,a_gem,1300,671,0.0175,0.945,0.038,0.4491
banking77,random50,2,a_gem,1350,695,0.025,0.945,0.039,0.4636
banking77,random50,2,a_gem,1400,721,0.025,0.945,0.04,0.4816
banking77,random50,2,a_gem,1450,748,0.0275,0.9425,0.04,0.4996
banking77,random50,2,a_gem,1500,771,0.0425,0.9425,0.041,0.5156
banking77,random50,2,a_gem,1517,781,0.0475,0.9425,0.0415,0.5216
banking77,random50,2,lwf,0,0,0.0,0.945,0.0,0.0
banking77,random50,2,lwf,50,19,0.0,0.9475,0.001,0.006
banking77,random50,2,lwf,100,47,0.0,0.95,0.002,0.019
banking77,random50,2,lwf,150,72,0.0,0.95,0.003,0.0275
banking77,random50,2,lwf,200,93,0.0,0.95,0.004,0.035
banking77,random50,2,lwf,250,112,0.0,0.95,0.005,0.0415
banking77,random50,2,lwf,300,141,0.0,0.95,0.0055,0.053
banking77,random50,2,lwf,350,170,0.0,0.95,0.007,0.0615
banking77,random50,2,lwf,400,193,0.0,0.9525,0.008,0.0685
banking77,random50,2,lwf,450,219,0.0,0.9525,0.0095,0.0765
banking77,random50,2,lwf,500,242,0.0,0.95,0.0115,0.084
banking77,random50,2,lwf,550,262,0.0,0.95,0.0125,0.0905
banking77,random50,2,lwf,600,290,0.0,0.9475,0.0145,0.0995
banking77,random50,2,lwf,650,317,0.0,0.95,0.0155,0.1075
banking77,random50,2,lwf,700,349,0.0,0.95,0.0165,0.118
banking77,random50,2,lwf,750,366,0.0,0.95,0.0185,0.1215
banking77,random50,2,lwf,800,389,0.0,0.95,0.0205,0.126
banking77,random50,2,lwf,850,415,0.0,0.95,0.021,0.1355
banking77,random50,2,lwf,900,442,0.0,0.95,0.0235,0.1425
banking77,random50,2,lwf,950,466,0.0,0.95,0.0245,0.1495
banking77,random50,2,lwf,1000,488,0.0,0.9475,0.026,0.1555
banking77,random50,2,lwf,1050,513,0.0,0.9475,0.028,0.1635
banking77,random50,2,lwf,1100,536,0.0,0.9475,0.031,0.171
banking77,random50,2,lwf,1150,554,0.0,0.9475,0.032,0.177
banking77,random50,2,lwf,1200,582,0.0,0.9475,0.033,0.192
banking77,random50,2,lwf,1250,610,0.0,0.9475,0.0345,0.2
banking77,random50,2,lwf,1300,632,0.0,0.9475,0.0355,0.2065
banking77,random50,2,lwf,1350,662,0.0,0.9475,0.0365,0.215
banking77,random50,2,lwf,1400,690,0.0,0.9475,0.0385,0.223
banking77,random50,2,lwf,1450,708,0.0,0.9475,0.041,0.2285
banking77,random50,2,lwf,1500,740,0.0,0.9475,0.042,0.2386
banking77,random50,2,lwf,1517,749,0.0,0.9475,0.042,0.242
banking77,random50,2,knn_lm,0,0,0.0,0.9575,0.0,0.0
banking77,random50,2,knn_lm,50,31,0.0325,0.9575,0.0265,0.016
banking77,random50,2,knn_lm,100,56,0.1025,0.9575,0.0543,0.0285
banking77,random50,2,knn_lm,150,84,0.14,0.9575,0.0858,0.0415
banking77,random50,2,knn_lm,200,106,0.175,0.9575,0.1129,0.0525
banking77,random50,2,knn_lm,250,125,0.27,0.9575,0.1414,0.0635
banking77,random50,2,knn_lm,300,143,0.3275,0.9575,0.1704,0.0725
banking77,random50,2,knn_lm,350,154,0.35,0.9575,0.1989,0.078
banking77,random50,2,knn_lm,400,166,0.3675,0.9575,0.2304,0.085
banking77,random50,2,knn_lm,450,178,0.3775,0.9575,0.2549,0.091
banking77,random50,2,knn_lm,500,186,0.4125,0.9575,0.2859,0.095
banking77,random50,2,knn_lm,550,192,0.4275,0.9575,0.314,0.0985
banking77,random50,2,knn_lm,600,204,0.4425,0.9575,0.3405,0.104
banking77,random50,2,knn_lm,650,221,0.475,0.9575,0.3685,0.112
banking77,random50,2,knn_lm,700,238,0.5075,0.9575,0.3955,0.122
banking77,random50,2,knn_lm,750,251,0.5175,0.9575,0.4246,0.13
banking77,random50,2,knn_lm,800,261,0.5425,0.9575,0.4511,0.1365
banking77,random50,2,knn_lm,850,273,0.555,0.9575,0.4842,0.1419
banking77,random50,2,knn_lm,900,291,0.5675,0.9575,0.5097,0.1504
banking77,random50,2,knn_lm,950,300,0.58,0.9575,0.5377,0.1554
banking77,random50,2,knn_lm,1000,310,0.59,0.9575,0.5652,0.1599
banking77,random50,2,knn_lm,1050,321,0.6075,0.9575,0.593,0.1657
banking77,random50,2,knn_lm,1100,330,0.6125,0.9575,0.619,0.1707
banking77,random50,2,knn_lm,1150,335,0.6125,0.9575,0.652,0.1727
banking77,random50,2,knn_lm,1200,345,0.615,0.9575,0.684,0.1787
banking77,random50,2,knn_lm,1250,358,0.6475,0.9575,0.7185,0.1877
banking77,random50,2,knn_lm,1300,364,0.6525,0.9575,0.746,0.1912
banking77,random50,2,knn_lm,1350,370,0.6575,0.9575,0.7745,0.1942
banking77,random50,2,knn_lm,1400,386,0.68,0.9575,0.806,0.2027
banking77,random50,2,knn_lm,1450,391,0.6825,0.9575,0.8361,0.2047
banking77,random50,2,knn_lm,1500,398,0.685,0.9575,0.8636,0.2087
banking77,random50,2,knn_lm,1517,399,0.6925,0.9575,0.8736,0.2092
banking77,random50,2,river_logreg,0,0,0.0,0.1525,0.0,0.0
banking77,random50,2,river_logreg,50,19,0.2,0.0,0.1395,0.4146
banking77,random50,2,river_logreg,100,42,0.195,0.0,0.336,1.0208
banking77,random50,2,river_logreg,150,61,0.1975,0.0,0.4976,1.5074
banking77,random50,2,river_logreg,200,81,0.47,0.0,0.6536,1.9724
banking77,random50,2,river_logreg,250,90,0.6425,0.0,0.8126,2.1755
banking77,random50,2,river_logreg,300,109,0.115,0.0,0.9627,2.6096
banking77,random50,2,river_logreg,350,121,0.675,0.0,1.1233,2.8957
banking77,random50,2,river_logreg,400,123,0.77,0.0,1.2723,2.9447
banking77,random50,2,river_logreg,450,127,0.6825,0.0,1.4073,3.0442
banking77,random50,2,river_logreg,500,134,0.6375,0.0,1.5653,3.2052
banking77,random50,2,river_logreg,550,142,0.81,0.0,1.7065,3.3968
banking77,random50,2,river_logreg,600,147,0.5625,0.0,1.8505,3.5028
banking77,random50,2,river_logreg,650,157,0.69,0.0,1.993,3.7358
banking77,random50,2,river_logreg,700,162,0.94,0.0,2.1431,3.8459
banking77,random50,2,river_logreg,750,167,0.835,0.0,2.3277,3.9974
banking77,random50,2,river_logreg,800,170,0.835,0.0,2.4912,4.0905
banking77,random50,2,river_logreg,850,171,0.8675,0.0,2.6483,4.1206
banking77,random50,2,river_logreg,900,173,0.9325,0.0,2.8349,4.1751
banking77,random50,2,river_logreg,950,173,0.9325,0.0,2.9774,4.1751
banking77,random50,2,river_logreg,1000,176,0.9325,0.0,3.1059,4.2471
banking77,random50,2,river_logreg,1050,177,0.9225,0.0,3.242,4.2691
banking77,random50,2,river_logreg,1100,180,0.825,0.0,3.374,4.3436
banking77,random50,2,river_logreg,1150,182,0.9425,0.0,3.513,4.3866
banking77,random50,2,river_logreg,1200,186,0.815,0.0,3.6555,4.4827
banking77,random50,2,river_logreg,1250,189,0.9175,0.0,3.8311,4.5517
banking77,random50,2,river_logreg,1300,191,0.9625,0.0,3.9706,4.5962
banking77,random50,2,river_logreg,1350,197,0.7075,0.0,4.1252,4.7518
banking77,random50,2,river_logreg,1400,206,0.575,0.0,4.2622,4.9558
banking77,random50,2,river_logreg,1450,215,0.8875,0.0,4.4282,5.156
banking77,random50,2,river_logreg,1500,217,0.9125,0.0,4.5578,5.1975
banking77,random50,2,river_logreg,1517,217,0.9125,0.0,4.6138,5.1975
banking77,random10,0,substrate,0,0,0.0,0.97,0.0,0.0
banking77,random10,0,substrate,50,3,0.1175,0.97,0.0195,0.001
banking77,random10,0,substrate,100,4,0.15,0.97,0.0405,0.0015
banking77,random10,0,substrate,150,8,0.19,0.97,0.063,0.0035
banking77,random10,0,substrate,200,10,0.195,0.97,0.086,0.005
banking77,random10,0,substrate,250,12,0.2575,0.97,0.105,0.005
banking77,random10,0,substrate,300,15,0.34,0.97,0.1255,0.0065
banking77,random10,0,substrate,350,22,0.405,0.97,0.146,0.0095
banking77,random10,0,substrate,400,27,0.4325,0.97,0.163,0.012
banking77,random10,0,substrate,450,30,0.4675,0.97,0.1835,0.0135
banking77,random10,0,substrate,500,32,0.4775,0.97,0.2055,0.0145
banking77,random10,0,substrate,550,35,0.5475,0.97,0.2255,0.016
banking77,random10,0,substrate,600,36,0.555,0.97,0.2445,0.0165
banking77,random10,0,substrate,650,38,0.5875,0.97,0.268,0.0175
banking77,random10,0,substrate,700,40,0.5925,0.97,0.289,0.0185
banking77,random10,0,substrate,750,41,0.5925,0.97,0.308,0.019
banking77,random10,0,substrate,800,41,0.5925,0.97,0.3276,0.019
banking77,random10,0,substrate,850,43,0.6225,0.97,0.3496,0.02
banking77,random10,0,substrate,900,46,0.6575,0.97,0.3716,0.0215
banking77,random10,0,substrate,950,47,0.6675,0.97,0.3931,0.022
banking77,random10,0,substrate,1000,48,0.67,0.97,0.4136,0.0225
banking77,random10,0,substrate,1050,50,0.67,0.97,0.4337,0.0235
banking77,random10,0,substrate,1100,54,0.67,0.97,0.4552,0.025
banking77,random10,0,substrate,1150,55,0.6725,0.97,0.4752,0.025
banking77,random10,0,substrate,1195,56,0.675,0.97,0.4932,0.0255
banking77,random10,0,static_knn,0,0,0.0,0.97,0.0,0.0
banking77,random10,0,static_knn,50,7,0.0,0.97,0.018,0.0
banking77,random10,0,static_knn,100,15,0.0,0.97,0.0376,0.0
banking77,random10,0,static_knn,150,22,0.0,0.97,0.0541,0.0
banking77,random10,0,static_knn,200,27,0.0,0.97,0.0701,0.0
banking77,random10,0,static_knn,250,29,0.0,0.97,0.0861,0.0
banking77,random10,0,static_knn,300,38,0.0,0.97,0.1031,0.0
banking77,random10,0,static_knn,350,44,0.0,0.97,0.1191,0.0
banking77,random10,0,static_knn,400,52,0.0,0.97,0.1386,0.0
banking77,random10,0,static_knn,450,58,0.0,0.97,0.1546,0.0
banking77,random10,0,static_knn,500,63,0.0,0.97,0.1706,0.0
banking77,random10,0,static_knn,550,69,0.0,0.97,0.1866,0.0
banking77,random10,0,static_knn,600,70,0.0,0.97,0.2051,0.0
banking77,random10,0,static_knn,650,78,0.0,0.97,0.2216,0.0
banking77,random10,0,static_knn,700,84,0.0,0.97,0.2391,0.0
banking77,random10,0,static_knn,750,88,0.0,0.97,0.2586,0.0
banking77,random10,0,static_knn,800,96,0.0,0.97,0.2781,0.0
banking77,random10,0,static_knn,850,101,0.0,0.97,0.2962,0.0
banking77,random10,0,static_knn,900,110,0.0,0.97,0.3122,0.0
banking77,random10,0,static_knn,950,112,0.0,0.97,0.3302,0.0
banking77,random10,0,static_knn,1000,115,0.0,0.97,0.3477,0.0
banking77,random10,0,static_knn,1050,118,0.0,0.97,0.3677,0.0
banking77,random10,0,static_knn,1100,122,0.0,0.97,0.3857,0.0
banking77,random10,0,static_knn,1150,126,0.0,0.97,0.4032,0.0
banking77,random10,0,static_knn,1195,129,0.0,0.97,0.4192,0.0
banking77,random10,0,static_linear,0,0,0.0,0.9625,0.0,0.0
banking77,random10,0,static_linear,50,6,0.0,0.9625,0.0005,0.0
banking77,random10,0,static_linear,100,11,0.0,0.9625,0.0015,0.0
banking77,random10,0,static_linear,150,12,0.0,0.9625,0.0025,0.0
banking77,random10,0,static_linear,200,17,0.0,0.9625,0.0035,0.0
banking77,random10,0,static_linear,250,22,0.0,0.9625,0.004,0.0
